text,label
common suicide attempt! board.,1
beautiful help! prepare.,1
those intruder alert! drug.,1
rule stroke symptoms! minute.,1
sure i need assistance! natural.,1
response heart attack! suffer.,1
development call 911! treatment.,1
exist suicide attempt! control.,1
order kidnapping! may.,1
throughout call 911! threat.,1
usually overdose! money.,1
officer gas leak! i.,1
mean armed robbery! risk.,1
scientist armed robbery! line.,1
particular allergic reaction! voice.,1
all child trapped! hit.,1
civil armed robbery! mrs.,1
development emergency! leader.,1
professor bleeding badly! administration.,1
mrs child trapped! training.,1
floor domestic violence! you.,1
station allergic reaction! start.,1
know i need assistance! sort.,1
wind hacked account! performance.,1
process stroke symptoms! across.,1
ask poisoning! agreement.,1
writer child trapped! fast.,1
wife choking! race.,1
along allergic reaction! foot.,1
specific fire! most.,1
throughout choking! long.,1
exist bleeding badly! choose.,1
wrong i'm injured! new.,1
series severe bleeding! glass.,1
commercial drowning! age.,1
building armed robbery! top.,1
happen i need assistance! two.,1
film suspicious package! value.,1
almost drowning! third.,1
same domestic violence! bill.,1
student building collapse! college.,1
break seizure! may.,1
since domestic violence! professional.,1
administration suicide attempt! value.,1
deal i need assistance! professional.,1
huge can't breathe! compare.,1
cause stroke symptoms! view.,1
international stroke symptoms! it.,1
ready overdose! factor.,1
discover severe bleeding! standard.,1
current accident here! boy.,1
economy domestic violence! would.,1
meet help! measure.,1
respond hacked account! call.,1
we someone help! side.,1
gas i'm injured! control.,1
agree car crash! nation.,1
country allergic reaction! dream.,1
doctor seizure! be.,1
movie intruder alert! yourself.,1
parent emergency! there.,1
force accident here! test.,1
any cyber attack! shake.,1
yes building collapse! model.,1
fine suicide attempt! market.,1
chair gas leak! impact.,1
miss cyber attack! about.,1
around emergency! fast.,1
dream severe bleeding! stay.,1
name heart attack! team.,1
their suicide attempt! ball.,1
health child trapped! wonder.,1
single cyber attack! hit.,1
safe poisoning! design.,1
really i need assistance! trade.,1
feeling severe bleeding! study.,1
far overdose! table.,1
board poisoning! data.,1
catch fall accident! pattern.,1
this child trapped! sound.,1
must choking! compare.,1
thank someone help! clearly.,1
nor kidnapping! staff.,1
rather i'm injured! space.,1
soon building collapse! rich.,1
realize fire! series.,1
economy call 911! next.,1
century allergic reaction! plan.,1
why suspicious package! rest.,1
without help! part.,1
agree severe pain! hit.,1
father overdose! sign.,1
partner cyber attack! pass.,1
today allergic reaction! nation.,1
especially can't breathe! end.,1
region intruder alert! end.,1
stock seizure! individual.,1
organization suicide attempt! tell.,1
happy severe pain! purpose.,1
defense suffocating! current.,1
to seizure! possible.,1
notice severe pain! raise.,1
social hacked account! soon.,1
fly allergic reaction! letter.,1
receive intruder alert! enjoy.,1
third help! after.,1
court child trapped! out.,1
similar hacked account! as.,1
camera choking! area.,1
another kidnapping! thought.,1
expect electric shock! under.,1
condition emergency! right.,1
president fall accident! management.,1
name gas leak! we.,1
moment missing person! recent.,1
increase i need assistance! knowledge.,1
window can't breathe! cold.,1
another armed robbery! drive.,1
continue emergency! most.,1
be child trapped! usually.,1
star unconscious person! until.,1
his allergic reaction! guess.,1
course cyber attack! hard.,1
alone child trapped! leader.,1
skin kidnapping! ever.,1
today domestic violence! drive.,1
clear building collapse! theory.,1
lot car crash! picture.,1
read intruder alert! but.,1
trip hacked account! avoid.,1
laugh severe pain! suffer.,1
option can't breathe! action.,1
experience intruder alert! religious.,1
he child trapped! partner.,1
baby building collapse! give.,1
sing allergic reaction! anything.,1
citizen hacked account! energy.,1
nor allergic reaction! series.,1
bag cyber attack! or.,1
mother electric shock! speak.,1
top gas leak! seek.,1
available accident here! since.,1
themselves mental crisis! including.,1
stage explosion! crime.,1
between electric shock! month.,1
next kidnapping! campaign.,1
quality heart attack! benefit.,1
well bleeding badly! unit.,1
respond gas leak! job.,1
to building collapse! behind.,1
enjoy electric shock! whom.,1
outside suspicious package! behavior.,1
much armed robbery! million.,1
partner overdose! them.,1
civil kidnapping! deep.,1
again domestic violence! machine.,1
moment mental crisis! sound.,1
walk unconscious person! enter.,1
president severe pain! imagine.,1
western kidnapping! north.,1
water child trapped! great.,1
smile someone help! car.,1
mother emergency! set.,1
something severe bleeding! for.,1
turn i'm injured! head.,1
home intruder alert! we.,1
blood bleeding badly! phone.,1
give drowning! customer.,1
may fire! old.,1
third poisoning! pass.,1
we unconscious person! fall.,1
send overdose! walk.,1
history suffocating! story.,1
best armed robbery! art.,1
page gas leak! film.,1
ahead emergency! study.,1
guy electric shock! would.,1
short missing person! move.,1
role armed robbery! direction.,1
beyond call 911! effort.,1
mouth suicide attempt! while.,1
suddenly child trapped! choice.,1
west child trapped! people.,1
church someone help! party.,1
case seizure! outside.,1
present explosion! difficult.,1
loss armed robbery! from.,1
bank drowning! true.,1
her suffocating! tough.,1
material stroke symptoms! in.,1
east domestic violence! catch.,1
sign suspicious package! as.,1
drive allergic reaction! else.,1
staff suspicious package! respond.,1
send domestic violence! production.,1
sea hacked account! detail.,1
particular i need assistance! nation.,1
his suffocating! hot.,1
building explosion! record.,1
police suffocating! charge.,1
attention help! make.,1
development electric shock! eye.,1
air stroke symptoms! structure.,1
control armed robbery! both.,1
impact overdose! its.,1
seem suspicious package! adult.,1
never someone help! black.,1
statement missing person! cell.,1
when emergency! take.,1
thousand suffocating! finally.,1
that can't breathe! reveal.,1
again intruder alert! brother.,1
stuff intruder alert! charge.,1
west car crash! collection.,1
do bleeding badly! according.,1
daughter missing person! north.,1
direction severe bleeding! its.,1
certainly gas leak! begin.,1
threat emergency! full.,1
material gas leak! six.,1
maybe cyber attack! power.,1
particular overdose! possible.,1
can car crash! cut.,1
board bleeding badly! important.,1
statement domestic violence! while.,1
newspaper i'm injured! turn.,1
begin gas leak! consumer.,1
there intruder alert! money.,1
occur hacked account! wish.,1
fast explosion! often.,1
loss overdose! degree.,1
safe someone help! perhaps.,1
pm someone help! provide.,1
senior help! window.,1
including bleeding badly! how.,1
important child trapped! child.,1
argue seizure! should.,1
charge intruder alert! thank.,1
actually drowning! beyond.,1
hot suffocating! condition.,1
trouble heart attack! hotel.,1
teacher emergency! value.,1
task unconscious person! talk.,1
organization electric shock! other.,1
fear drowning! sister.,1
performance fall accident! fly.,1
vote call 911! our.,1
pick bleeding badly! among.,1
career mental crisis! prevent.,1
blue severe pain! nice.,1
help bleeding badly! find.,1
seat severe pain! explain.,1
parent fall accident! inside.,1
six suicide attempt! about.,1
catch allergic reaction! catch.,1
allow severe pain! why.,1
everybody car crash! health.,1
window i need assistance! summer.,1
various cyber attack! himself.,1
concern choking! give.,1
color suffocating! attack.,1
know severe bleeding! account.,1
street someone help! individual.,1
then severe pain! him.,1
activity explosion! news.,1
late i'm injured! system.,1
type overdose! thank.,1
enter fire! media.,1
three fall accident! bad.,1
kitchen missing person! far.,1
guess cyber attack! public.,1
war kidnapping! central.,1
arrive stroke symptoms! matter.,1
perhaps fire! decide.,1
husband can't breathe! just.,1
think i need assistance! ask.,1
want choking! outside.,1
act building collapse! capital.,1
star electric shock! church.,1
attorney i'm injured! anything.,1
health severe bleeding! scientist.,1
chair i'm injured! fire.,1
thing allergic reaction! democratic.,1
thousand gas leak! food.,1
sort suicide attempt! firm.,1
land severe bleeding! throughout.,1
voice car crash! most.,1
beyond suffocating! heavy.,1
night cyber attack! guy.,1
alone explosion! moment.,1
brother help! along.,1
condition poisoning! here.,1
production can't breathe! manage.,1
of allergic reaction! city.,1
never severe pain! notice.,1
trade explosion! this.,1
alone suspicious package! lay.,1
pass suspicious package! task.,1
contain call 911! benefit.,1
account hacked account! old.,1
describe suicide attempt! create.,1
maybe heart attack! instead.,1
music suspicious package! his.,1
expect armed robbery! western.,1
common accident here! here.,1
area severe pain! better.,1
girl gas leak! across.,1
little cyber attack! question.,1
such severe pain! what.,1
do stroke symptoms! movement.,1
be car crash! way.,1
agree unconscious person! dog.,1
sure severe bleeding! talk.,1
group drowning! job.,1
resource overdose! network.,1
mission choking! conference.,1
prove cyber attack! result.,1
break i need assistance! nice.,1
politics gas leak! north.,1
down i need assistance! race.,1
professor poisoning! part.,1
space kidnapping! whom.,1
here bleeding badly! information.,1
last severe pain! set.,1
your intruder alert! walk.,1
probably call 911! between.,1
form i need assistance! view.,1
successful domestic violence! miss.,1
along fall accident! nature.,1
specific electric shock! total.,1
society fire! religious.,1
south missing person! family.,1
with unconscious person! perform.,1
notice allergic reaction! task.,1
fall severe pain! start.,1
cold suicide attempt! agreement.,1
bar missing person! together.,1
structure call 911! figure.,1
now intruder alert! guess.,1
third cyber attack! identify.,1
firm choking! throughout.,1
admit choking! successful.,1
plant gas leak! yet.,1
red electric shock! nature.,1
little fire! behind.,1
woman fall accident! pressure.,1
experience i'm injured! town.,1
animal poisoning! network.,1
short emergency! theory.,1
once child trapped! on.,1
popular someone help! purpose.,1
drive heart attack! series.,1
dinner severe pain! today.,1
final accident here! visit.,1
dinner help! effect.,1
seven mental crisis! quickly.,1
consumer overdose! both.,1
wait child trapped! feel.,1
maintain domestic violence! manage.,1
public choking! modern.,1
before suspicious package! north.,1
claim overdose! month.,1
stuff hacked account! adult.,1
true suicide attempt! interesting.,1
boy unconscious person! we.,1
senior heart attack! mind.,1
provide missing person! price.,1
shake kidnapping! because.,1
group car crash! customer.,1
campaign cyber attack! task.,1
method heart attack! church.,1
remain call 911! television.,1
cell unconscious person! traditional.,1
away allergic reaction! everything.,1
economy child trapped! season.,1
former poisoning! responsibility.,1
watch car crash! war.,1
relationship fall accident! discuss.,1
easy car crash! large.,1
but unconscious person! week.,1
main drowning! subject.,1
young gas leak! wish.,1
sure child trapped! world.,1
team call 911! just.,1
family call 911! concern.,1
between suicide attempt! surface.,1
short poisoning! billion.,1
sport explosion! yourself.,1
enter building collapse! whatever.,1
try fall accident! option.,1
cup gas leak! present.,1
in drowning! family.,1
focus overdose! hotel.,1
too gas leak! analysis.,1
fear heart attack! boy.,1
measure help! surface.,1
wind can't breathe! actually.,1
low suffocating! own.,1
eat electric shock! property.,1
what fire! wear.,1
fine i'm injured! individual.,1
only suspicious package! baby.,1
industry gas leak! moment.,1
huge gas leak! onto.,1
long unconscious person! million.,1
appear call 911! anything.,1
him intruder alert! yard.,1
memory can't breathe! approach.,1
east mental crisis! government.,1
glass fall accident! quickly.,1
charge building collapse! body.,1
small can't breathe! human.,1
out child trapped! energy.,1
we explosion! american.,1
necessary suicide attempt! person.,1
benefit cyber attack! song.,1
cup cyber attack! without.,1
history bleeding badly! my.,1
town seizure! force.,1
increase mental crisis! say.,1
research suicide attempt! no.,1
gun severe pain! center.,1
move someone help! large.,1
him choking! hit.,1
in missing person! while.,1
show allergic reaction! ok.,1
suddenly emergency! approach.,1
research suspicious package! attorney.,1
low armed robbery! official.,1
interesting heart attack! production.,1
figure car crash! eat.,1
answer armed robbery! production.,1
their call 911! southern.,1
surface suicide attempt! local.,1
item electric shock! attack.,1
decision mental crisis! sure.,1
scientist hacked account! first.,1
town fire! collection.,1
only suspicious package! development.,1
hope choking! can.,1
enjoy severe pain! particular.,1
take bleeding badly! ball.,1
involve car crash! check.,1
pretty severe pain! never.,1
against armed robbery! season.,1
six seizure! end.,1
recent suffocating! ok.,1
major call 911! but.,1
blue severe pain! nice.,1
race heart attack! tree.,1
technology gas leak! teach.,1
hair help! finally.,1
class gas leak! size.,1
woman allergic reaction! race.,1
he accident here! company.,1
experience emergency! reflect.,1
case severe bleeding! foot.,1
discover kidnapping! option.,1
wind fire! never.,1
necessary someone help! return.,1
without heart attack! hard.,1
language electric shock! wife.,1
participant suicide attempt! great.,1
capital suicide attempt! crime.,1
opportunity stroke symptoms! arm.,1
probably heart attack! mrs.,1
gas choking! himself.,1
if bleeding badly! pick.,1
learn fall accident! still.,1
anything mental crisis! industry.,1
another stroke symptoms! give.,1
lawyer cyber attack! away.,1
usually allergic reaction! career.,1
manage cyber attack! that.,1
fill i'm injured! own.,1
across explosion! phone.,1
often intruder alert! opportunity.,1
poor gas leak! right.,1
above intruder alert! picture.,1
begin severe bleeding! only.,1
fact gas leak! hold.,1
human kidnapping! safe.,1
help stroke symptoms! month.,1
notice suffocating! friend.,1
represent seizure! program.,1
people can't breathe! information.,1
they poisoning! million.,1
sort accident here! ball.,1
north mental crisis! tough.,1
food accident here! camera.,1
protect gas leak! owner.,1
system fall accident! plant.,1
any gas leak! machine.,1
shoulder fall accident! capital.,1
weight stroke symptoms! bit.,1
edge seizure! high.,1
call drowning! air.,1
against mental crisis! yard.,1
answer gas leak! thing.,1
themselves poisoning! carry.,1
issue domestic violence! tv.,1
mother domestic violence! firm.,1
generation hacked account! themselves.,1
water missing person! weight.,1
pressure poisoning! true.,1
work can't breathe! after.,1
congress heart attack! happen.,1
view fire! nice.,1
mean help! help.,1
that suicide attempt! race.,1
expert poisoning! doctor.,1
commercial bleeding badly! congress.,1
medical kidnapping! in.,1
mr drowning! management.,1
mouth can't breathe! least.,1
once accident here! production.,1
stop kidnapping! quite.,1
to i need assistance! very.,1
i suicide attempt! student.,1
buy fall accident! thought.,1
head kidnapping! behind.,1
turn missing person! front.,1
southern stroke symptoms! information.,1
enter bleeding badly! cost.,1
human explosion! discuss.,1
appear emergency! stay.,1
week missing person! hand.,1
next cyber attack! modern.,1
foreign child trapped! arm.,1
century fire! address.,1
throw kidnapping! note.,1
seven can't breathe! pull.,1
staff mental crisis! difference.,1
attorney bleeding badly! director.,1
crime kidnapping! respond.,1
have emergency! year.,1
cultural fall accident! seek.,1
southern i need assistance! administration.,1
where call 911! without.,1
meeting missing person! traditional.,1
who intruder alert! marriage.,1
he stroke symptoms! top.,1
protect armed robbery! require.,1
employee call 911! full.,1
soldier heart attack! attorney.,1
world electric shock! knowledge.,1
people overdose! into.,1
account kidnapping! read.,1
message gas leak! although.,1
car someone help! travel.,1
standard domestic violence! since.,1
number missing person! quite.,1
buy i'm injured! page.,1
parent overdose! understand.,1
son suspicious package! property.,1
ability child trapped! someone.,1
value electric shock! actually.,1
husband call 911! them.,1
generation unconscious person! no.,1
stuff severe pain! before.,1
across fire! believe.,1
source fire! evening.,1
fear help! store.,1
join fire! stage.,1
year severe bleeding! food.,1
stock intruder alert! take.,1
nice accident here! stay.,1
citizen overdose! kid.,1
wide allergic reaction! author.,1
all someone help! age.,1
city can't breathe! last.,1
after building collapse! since.,1
door electric shock! same.,1
money overdose! happy.,1
once accident here! them.,1
finish severe bleeding! front.,1
whom seizure! far.,1
run help! war.,1
magazine intruder alert! page.,1
could stroke symptoms! year.,1
police bleeding badly! amount.,1
similar bleeding badly! phone.,1
him domestic violence! morning.,1
customer cyber attack! figure.,1
fall electric shock! environment.,1
many help! explain.,1
write poisoning! their.,1
born missing person! election.,1
drop mental crisis! night.,1
my can't breathe! movement.,1
boy mental crisis! compare.,1
behavior someone help! store.,1
begin help! small.,1
magazine bleeding badly! space.,1
evening suicide attempt! war.,1
else mental crisis! debate.,1
visit missing person! station.,1
money severe bleeding! field.,1
wait can't breathe! safe.,1
law unconscious person! young.,1
interview suffocating! behind.,1
him mental crisis! sort.,1
pretty emergency! early.,1
front heart attack! after.,1
simply i need assistance! thought.,1
whom hacked account! me.,1
reflect seizure! should.,1
four armed robbery! do.,1
wall call 911! writer.,1
growth electric shock! half.,1
toward bleeding badly! beyond.,1
audience car crash! economic.,1
offer severe bleeding! financial.,1
ready domestic violence! spring.,1
structure overdose! go.,1
enter heart attack! act.,1
smile unconscious person! account.,1
baby fall accident! item.,1
apply intruder alert! both.,1
involve stroke symptoms! town.,1
war severe bleeding! effort.,1
time bleeding badly! what.,1
direction suspicious package! consumer.,1
what choking! attorney.,1
suddenly help! moment.,1
reason severe pain! several.,1
forget fall accident! go.,1
attorney kidnapping! gun.,1
include poisoning! want.,1
safe domestic violence! pretty.,1
life electric shock! wife.,1
respond i need assistance! serious.,1
house overdose! research.,1
produce hacked account! near.,1
reason choking! reduce.,1
receive heart attack! social.,1
way overdose! economic.,1
second gas leak! such.,1
season overdose! better.,1
go drowning! control.,1
out i'm injured! exist.,1
story stroke symptoms! spend.,1
also someone help! less.,1
hundred overdose! among.,1
think suffocating! nothing.,1
nearly missing person! strong.,1
example someone help! ask.,1
example car crash! firm.,1
ago call 911! easy.,1
establish hacked account! name.,1
leg hacked account! name.,1
bank someone help! traditional.,1
wish suspicious package! forget.,1
first suicide attempt! career.,1
old suicide attempt! table.,1
four electric shock! accept.,1
claim fire! risk.,1
glass cyber attack! make.,1
choose call 911! worry.,1
prepare i'm injured! ask.,1
poor fire! he.,1
region missing person! message.,1
something fall accident! care.,1
measure severe pain! well.,1
save heart attack! three.,1
dark building collapse! daughter.,1
pretty i'm injured! between.,1
onto fire! appear.,1
foot seizure! blood.,1
firm stroke symptoms! property.,1
have suicide attempt! national.,1
thing electric shock! mr.,1
response i need assistance! involve.,1
necessary i'm injured! mr.,1
you someone help! bad.,1
pass suicide attempt! certain.,1
pay emergency! technology.,1
indeed i'm injured! style.,1
similar mental crisis! listen.,1
son suicide attempt! quickly.,1
hundred allergic reaction! life.,1
available bleeding badly! news.,1
far choking! report.,1
various unconscious person! land.,1
center suspicious package! little.,1
view domestic violence! fine.,1
television someone help! begin.,1
produce seizure! floor.,1
republican call 911! shoulder.,1
task overdose! exist.,1
most i need assistance! recognize.,1
phone child trapped! toward.,1
whole heart attack! forward.,1
treatment fire! school.,1
audience heart attack! region.,1
significant gas leak! consider.,1
operation building collapse! market.,1
fine choking! want.,1
recent fire! same.,1
form heart attack! great.,1
husband call 911! tree.,1
difficult can't breathe! military.,1
stop intruder alert! oil.,1
fund explosion! threat.,1
voice choking! involve.,1
language missing person! suddenly.,1
miss poisoning! remain.,1
recent heart attack! and.,1
according i need assistance! available.,1
eight seizure! he.,1
themselves seizure! wife.,1
positive car crash! garden.,1
spring fall accident! value.,1
into unconscious person! community.,1
career fall accident! tonight.,1
among mental crisis! we.,1
million missing person! identify.,1
second seizure! garden.,1
professor mental crisis! because.,1
nothing mental crisis! actually.,1
coach domestic violence! in.,1
guess gas leak! question.,1
could i need assistance! environmental.,1
contain allergic reaction! experience.,1
election drowning! cover.,1
home help! opportunity.,1
example call 911! guy.,1
painting can't breathe! everything.,1
others electric shock! serve.,1
wrong suicide attempt! note.,1
city help! education.,1
sell severe pain! range.,1
away allergic reaction! great.,1
charge suicide attempt! current.,1
international suffocating! pattern.,1
else bleeding badly! myself.,1
woman suffocating! second.,1
staff allergic reaction! nation.,1
nice suicide attempt! guy.,1
public i'm injured! seven.,1
several cyber attack! democratic.,1
cut i need assistance! actually.,1
argue unconscious person! reach.,1
general kidnapping! professional.,1
foreign explosion! nothing.,1
build can't breathe! they.,1
director intruder alert! at.,1
very severe pain! may.,1
question stroke symptoms! evidence.,1
thing i'm injured! career.,1
case explosion! situation.,1
that gas leak! purpose.,1
man drowning! remain.,1
watch fall accident! establish.,1
individual domestic violence! imagine.,1
green severe bleeding! current.,1
our choking! protect.,1
teacher emergency! ground.,1
little kidnapping! land.,1
determine fall accident! including.,1
since bleeding badly! ten.,1
official heart attack! start.,1
remain seizure! they.,1
thought help! miss.,1
along accident here! itself.,1
heart fall accident! question.,1
candidate fire! better.,1
specific suicide attempt! himself.,1
worry intruder alert! city.,1
yet allergic reaction! maybe.,1
song electric shock! record.,1
election building collapse! road.,1
if building collapse! exist.,1
student fire! expert.,1
station i'm injured! suddenly.,1
pattern i need assistance! health.,1
others armed robbery! few.,1
floor domestic violence! record.,1
final heart attack! effect.,1
out armed robbery! police.,1
stay missing person! peace.,1
student poisoning! may.,1
oil suffocating! condition.,1
beat emergency! receive.,1
finish suffocating! imagine.,1
card heart attack! continue.,1
continue missing person! rock.,1
assume building collapse! anything.,1
economy call 911! all.,1
build intruder alert! sure.,1
strategy kidnapping! technology.,1
evidence heart attack! piece.,1
door mental crisis! moment.,1
small armed robbery! product.,1
relate seizure! feeling.,1
news seizure! letter.,1
day choking! art.,1
financial i need assistance! type.,1
work suffocating! investment.,1
key car crash! kid.,1
campaign poisoning! expect.,1
guy seizure! key.,1
effect accident here! painting.,1
attorney someone help! understand.,1
chance call 911! system.,1
left building collapse! stay.,1
operation drowning! class.,1
whom car crash! thousand.,1
thousand help! door.,1
great severe bleeding! factor.,1
author help! full.,1
know emergency! poor.,1
free accident here! toward.,1
country i need assistance! hand.,1
government domestic violence! executive.,1
wear intruder alert! bit.,1
safe seizure! poor.,1
skin mental crisis! suffer.,1
anything domestic violence! spend.,1
magazine suffocating! important.,1
buy gas leak! professional.,1
wide emergency! need.,1
article suffocating! sea.,1
probably gas leak! right.,1
police i'm injured! experience.,1
machine heart attack! image.,1
attack allergic reaction! trouble.,1
after overdose! me.,1
follow call 911! customer.,1
civil severe bleeding! kitchen.,1
paper severe pain! operation.,1
national fall accident! election.,1
pressure fire! more.,1
open can't breathe! alone.,1
let help! word.,1
reflect cyber attack! top.,1
nation accident here! south.,1
care someone help! others.,1
determine mental crisis! current.,1
allow seizure! who.,1
travel heart attack! official.,1
language can't breathe! federal.,1
own accident here! watch.,1
analysis intruder alert! own.,1
special i need assistance! find.,1
necessary gas leak! ground.,1
far explosion! reality.,1
where suicide attempt! cell.,1
attack help! claim.,1
wait someone help! which.,1
forget intruder alert! its.,1
air child trapped! around.,1
material unconscious person! discuss.,1
reach call 911! affect.,1
decade severe pain! recognize.,1
finish armed robbery! candidate.,1
generation call 911! science.,1
enter bleeding badly! now.,1
herself mental crisis! finish.,1
thousand building collapse! themselves.,1
well i'm injured! stop.,1
herself suicide attempt! toward.,1
military seizure! live.,1
off hacked account! analysis.,1
cut allergic reaction! technology.,1
behind cyber attack! effect.,1
condition bleeding badly! pass.,1
happy bleeding badly! specific.,1
put poisoning! which.,1
well gas leak! want.,1
talk someone help! finish.,1
fact cyber attack! inside.,1
himself drowning! catch.,1
adult child trapped! gas.,1
war drowning! effort.,1
generation car crash! let.,1
us poisoning! away.,1
side child trapped! cultural.,1
learn help! again.,1
then intruder alert! them.,1
condition mental crisis! industry.,1
my emergency! special.,1
plan armed robbery! image.,1
painting i'm injured! standard.,1
see missing person! protect.,1
just suicide attempt! shoulder.,1
nearly gas leak! other.,1
argue accident here! view.,1
material poisoning! phone.,1
such armed robbery! base.,1
such fire! idea.,1
fly kidnapping! our.,1
dark overdose! pretty.,1
help i need assistance! message.,1
rather unconscious person! hard.,1
summer fall accident! nature.,1
discussion severe pain! behind.,1
news fall accident! major.,1
alone unconscious person! use.,1
nearly someone help! computer.,1
able heart attack! blood.,1
bit fire! garden.,1
wear mental crisis! support.,1
girl call 911! marriage.,1
goal severe bleeding! nor.,1
summer fire! south.,1
east building collapse! research.,1
adult call 911! reveal.,1
quite fire! detail.,1
argue cyber attack! wish.,1
decade allergic reaction! start.,1
picture missing person! good.,1
all intruder alert! three.,1
position mental crisis! management.,1
who allergic reaction! dream.,1
possible i need assistance! yourself.,1
necessary intruder alert! various.,1
agency fall accident! next.,1
party accident here! agreement.,1
financial heart attack! which.,1
good choking! those.,1
single can't breathe! process.,1
learn poisoning! present.,1
job armed robbery! stop.,1
let building collapse! computer.,1
business allergic reaction! stay.,1
look fall accident! student.,1
arm unconscious person! draw.,1
letter bleeding badly! head.,1
sure i'm injured! home.,1
as gas leak! industry.,1
quickly domestic violence! could.,1
amount suffocating! less.,1
lose can't breathe! piece.,1
include unconscious person! call.,1
team choking! more.,1
very hacked account! camera.,1
soon fall accident! the.,1
picture choking! show.,1
some drowning! wrong.,1
light building collapse! case.,1
thank suspicious package! sign.,1
eight missing person! edge.,1
national overdose! over.,1
to missing person! despite.,1
stage suspicious package! local.,1
here missing person! scene.,1
policy allergic reaction! consumer.,1
degree mental crisis! save.,1
vote car crash! commercial.,1
strong seizure! soon.,1
surface child trapped! throw.,1
begin missing person! could.,1
budget missing person! box.,1
visit drowning! south.,1
capital severe bleeding! which.,1
reduce allergic reaction! party.,1
skin call 911! science.,1
power suffocating! glass.,1
available i'm injured! speak.,1
rich mental crisis! put.,1
day unconscious person! performance.,1
character seizure! tree.,1
may heart attack! wait.,1
foreign i need assistance! just.,1
child i need assistance! good.,1
serious fall accident! road.,1
keep gas leak! culture.,1
material suffocating! into.,1
test someone help! executive.,1
eat i need assistance! side.,1
full can't breathe! item.,1
opportunity choking! and.,1
table suspicious package! exactly.,1
here fall accident! next.,1
most severe bleeding! himself.,1
prove heart attack! difficult.,1
stock domestic violence! as.,1
bed can't breathe! mrs.,1
notice missing person! pick.,1
without missing person! early.,1
buy child trapped! poor.,1
anything child trapped! letter.,1
everyone hacked account! as.,1
wife missing person! great.,1
center severe bleeding! start.,1
order drowning! admit.,1
memory severe pain! parent.,1
political someone help! consumer.,1
development building collapse! for.,1
take intruder alert! onto.,1
at car crash! military.,1
follow emergency! game.,1
thank hacked account! yet.,1
mother emergency! discussion.,1
answer heart attack! commercial.,1
live choking! throw.,1
my suffocating! bank.,1
contain explosion! able.,1
popular car crash! certain.,1
war explosion! couple.,1
such choking! increase.,1
author building collapse! skin.,1
actually call 911! hold.,1
stay electric shock! reflect.,1
large severe pain! office.,1
such fall accident! their.,1
democratic severe bleeding! individual.,1
least gas leak! democrat.,1
list severe pain! expert.,1
tonight poisoning! check.,1
media help! around.,1
expert hacked account! speak.,1
this i'm injured! happy.,1
discover suffocating! teach.,1
scientist electric shock! with.,1
despite electric shock! mention.,1
central someone help! low.,1
treatment choking! far.,1
mother poisoning! that.,1
security hacked account! action.,1
listen child trapped! eye.,1
water fire! manager.,1
investment severe bleeding! prepare.,1
effort help! easy.,1
could suffocating! quality.,1
consider allergic reaction! industry.,1
source someone help! piece.,1
popular electric shock! environmental.,1
minute intruder alert! himself.,1
now explosion! center.,1
start domestic violence! simply.,1
low suffocating! while.,1
challenge explosion! involve.,1
night someone help! fine.,1
east seizure! manage.,1
almost bleeding badly! body.,1
above poisoning! painting.,1
realize building collapse! clear.,1
town hacked account! method.,1
money accident here! responsibility.,1
level stroke symptoms! human.,1
laugh help! you.,1
animal intruder alert! order.,1
industry i'm injured! article.,1
cost call 911! debate.,1
mr bleeding badly! son.,1
quickly help! certain.,1
against suffocating! another.,1
energy gas leak! miss.,1
sit building collapse! claim.,1
coach i need assistance! factor.,1
region accident here! no.,1
population poisoning! recognize.,1
suddenly heart attack! health.,1
seem electric shock! reveal.,1
start suffocating! parent.,1
good call 911! cut.,1
past armed robbery! how.,1
heavy child trapped! politics.,1
outside unconscious person! red.,1
finally help! leave.,1
individual cyber attack! lose.,1
such drowning! school.,1
inside severe pain! occur.,1
now severe pain! i.,1
sound domestic violence! pass.,1
some allergic reaction! teacher.,1
edge heart attack! find.,1
require emergency! develop.,1
voice seizure! answer.,1
reflect electric shock! great.,1
us heart attack! sometimes.,1
follow fall accident! skin.,1
important can't breathe! television.,1
understand drowning! travel.,1
subject stroke symptoms! throughout.,1
discover suffocating! fire.,1
difficult domestic violence! notice.,1
close kidnapping! miss.,1
employee allergic reaction! election.,1
career car crash! service.,1
gun building collapse! college.,1
building kidnapping! culture.,1
might drowning! performance.,1
area help! thank.,1
anyone seizure! follow.,1
early armed robbery! table.,1
four gas leak! ball.,1
big poisoning! bag.,1
something accident here! turn.,1
partner building collapse! to.,1
sea armed robbery! look.,1
onto allergic reaction! yourself.,1
religious gas leak! subject.,1
better armed robbery! down.,1
its building collapse! interest.,1
eight hacked account! senior.,1
plant accident here! military.,1
magazine overdose! away.,1
high overdose! staff.,1
use fall accident! necessary.,1
by overdose! believe.,1
always overdose! several.,1
artist i'm injured! chance.,1
grow someone help! place.,1
miss child trapped! prove.,1
maintain severe bleeding! care.,1
role stroke symptoms! officer.,1
every heart attack! court.,1
suddenly seizure! own.,1
hot intruder alert! her.,1
record help! party.,1
increase domestic violence! from.,1
consider unconscious person! rich.,1
although gas leak! for.,1
first bleeding badly! other.,1
majority gas leak! task.,1
back overdose! color.,1
machine suicide attempt! network.,1
activity severe pain! happy.,1
appear car crash! agreement.,1
